Street,Area,Price,sqm,Rooms,PricePerSqm,lat,lng
Blumberger Damm 8,Biesdorf(Marzahn),350.47,36.03,1,9.727171801276715,52.5266246,13.5671633
Bärensteinstr. 18,Marzahn(Marzahn),450.92,51.77,2,8.71006374348078,52.5413434,13.5668011
Konrad-Wolf-Str. 79,Alt-Hohenschönhausen(Hohenschönhausen),855.69,69.0,3,12.401304347826088,52.5387183,13.4827028
Bänschstraße 58,Friedrichshain(Friedrichshain),995.0,54.48,2,18.26358296622614,52.51766,13.46619
Abajstr. 13,Rosenthal(Pankow),875.0,85.8,2,10.198135198135198,52.5905578,13.392742
Leibnitzstrasse 78,Charlottenburg(Charlottenburg),1400.0,80.77,2,17.333168255540425,52.50801,13.3138099
Curtiusstrasse 24a,Lichterfelde(Steglitz),2090.0,110.0,"4,5",19.0,52.44177500000001,13.2923493
,Weißensee(Weißensee),4150.0,209.0,5,19.85645933014354,52.5538804,13.4675453
Kremmener Str. 11,Mitte(Mitte),1495.0,71.0,2,21.056338028169016,52.53910519999999,13.4026958
Filandastrasse 23,Steglitz(Steglitz),625.0,62.0,2,10.080645161290322,52.45615,13.33221
Kirchstraße 16,Tiergarten(Tiergarten),1700.0,125.0,4,13.6,52.5226122,13.3490727
,Pankow(Pankow),500.0,33.2,1,15.06024096385542,52.5662502,13.4124028
Ruppinerstraße 35-36,Wedding(Wedding),1422.0,79.0,3,18.0,52.5397589,13.3982505
Keltensteig 7,Altglienicke(Treptow),1250.0,108.13,3,11.560159067788772,52.41807,13.54724
,Mahlsdorf(Hellersdorf),479.0,65.0,2,7.369230769230769,52.5048282,13.613407
Fennstraße 9-11,Niederschöneweide(Treptow),765.0,69.49,2,11.008778241473594,52.45521,13.5178
Fennstraße 9-11,Niederschöneweide(Treptow),616.0,55.95,2,11.009830205540661,52.45521,13.5178
Rienzistraße 14,Karlshorst(Lichtenberg),1375.0,81.13,2,16.948107974855173,52.4903366,13.5149709
,Tiergarten(Tiergarten),550.0,45.0,1,12.222222222222221,52.5141516,13.3591634
,Reinickendorf(Reinickendorf),650.0,52.0,2,12.5,52.5734383,13.3592052
Grünbergerstr. 60,Friedrichshain(Friedrichshain),1500.0,100.0,3,15.0,52.51170699999999,13.456552
Brettnacher Straße 22,Zehlendorf(Zehlendorf),840.0,69.0,2,12.173913043478262,52.43562000000001,13.27606
Lietzenburger Str. 53,Wilmersdorf(Wilmersdorf),2568.0,214.0,5,12.0,52.5002126,13.3303926
Berolinastr. 7,Mitte(Mitte),1044.35,52.48,2,19.8999618902439,52.521781,13.4235849
Buchholzer Strasse 85a,Niederschönhausen(Pankow),750.0,60.0,2,12.5,52.5834865,13.4077306
Breite Straße 43,Schmargendorf(Wilmersdorf),1269.0,71.72,3,17.693809258226437,52.5711714,13.411764
Alte Hellersdorfer Str. 129,Hellersdorf(Hellersdorf),343.75,32.6,1,10.544478527607362,52.5465128,13.5906757
,Staaken(Spandau),700.0,73.0,"2,5",9.58904109589041,52.53250329999999,13.1415974
,Charlottenburg(Charlottenburg),850.0,41.9,2,20.286396181384248,52.5166023,13.3041054
Sanderstraße 27,Neukölln(Neukölln),715.0,40.84,1,17.507345739471106,52.4924439,13.4240851
Bänschstraße 58,Friedrichshain(Friedrichshain),995.0,54.48,2,18.26358296622614,52.51766,13.46619
Bänschstraße 58,Friedrichshain(Friedrichshain),1099.0,76.54,2,14.358505356676247,52.51766,13.46619
Silvio-Meier-Straße 2,Friedrichshain(Friedrichshain),1720.0,107.0,3,16.074766355140188,52.5154082,13.4634054
,Wilmersdorf(Wilmersdorf),390.84,52.96,1,7.379909365558912,52.4904703,13.3144802
An der Schule 82,Mahlsdorf(Hellersdorf),680.0,54.97,2,12.370383845734038,52.5057366,13.61407
Mahlower Straße 1,Köpenick(Köpenick),498.0,67.0,3,7.432835820895522,52.48025,13.42473
Bernauer Straße 130,Tegel(Reinickendorf),899.0,75.99,3,11.830504013686012,52.57629,13.27762
Falkenberger Chaussee 126,Neu-Hohenschönhausen(Hohenschönhausen),729.0,71.43,3,10.205795884082317,52.56826,13.52421
Heilbronner Str. 9,Wilmersdorf(Wilmersdorf),1700.0,100.29,3,16.9508425565859,52.5012205,13.2931009
Altenhofer Str. 40,Alt-Hohenschönhausen(Hohenschönhausen),466.0,78.91,3,5.905461918641491,52.5358636,13.4845671
Seelower Straße 13,PrenzlauerBerg(PrenzlauerBerg),700.0,61.0,2,11.475409836065573,52.5531795,13.41115
Lüdeckestr. 4,Lankwitz(Steglitz),861.29,80.46,"2,2",10.704573701217997,52.4289379,13.3614036
,Friedrichshain(Friedrichshain),652.0,46.8,2,13.931623931623932,52.51582399999999,13.4539891
Lehrter Straße 23 WE43,Tiergarten(Tiergarten),1005.0,54.0,2,18.61111111111111,52.53072,13.36248
,Siemensstadt(Spandau),500.0,47.0,2,10.638297872340425,52.5367916,13.2648441
Kurfürstendamm 193,Charlottenburg(Charlottenburg),1850.0,92.0,2,20.108695652173914,52.5010714,13.3178723
Heinickeweg 15,Charlottenburg(Charlottenburg),2150.0,160.0,3,13.4375,52.54024,13.28424
Bossestr. 6a,Friedrichshain(Friedrichshain),896.4,67.4,2,13.299703264094955,52.5001007,13.460468
Sanderstraße 27,Neukölln(Neukölln),1145.0,64.71,2,17.6943285427291,52.4924439,13.4240851
Wernerstraße 6,Grunewald(Wilmersdorf),1274.0,97.0,3,13.1340206185567,52.4181781,13.1604494
Uhlandstrasse 0,Niederschönhausen(Pankow),580.0,16.0,1,36.25,52.4957297,13.3239857
,Weißensee(Weißensee),799.0,64.0,2,12.484375,52.5538804,13.4675453
Karlstraße 45,Köpenick(Köpenick),753.1,75.31,2,10.0,52.4392668,13.57901
Harzer Straße 106,Neukölln(Neukölln),1600.0,110.0,3,14.545454545454545,52.48774179999999,13.4441476
Leberstraße 22,Schöneberg(Schöneberg),1299.0,104.43,3,12.438954323470266,52.48423709999999,13.3612053
,Schöneberg(Schöneberg),1531.8,85.1,"2,5",18.0,52.4898502,13.3532376
Am Filmlager 8,Köpenick(Köpenick),858.02,63.91,2,13.425442027851666,52.4495782,13.5848161
Chodowieckistraße 20,PrenzlauerBerg(PrenzlauerBerg),952.05,64.0,2,14.87578125,52.53834,13.4249299
Löwenberger Straße  7,Friedrichsfelde(Lichtenberg),743.4,50.4,2,14.75,52.5116448,13.5081016
Herderstr. 3,Charlottenburg(Charlottenburg),1158.56,72.41,2,16.0,52.50971999999999,13.31595
Adalbertstr. 86,Kreuzberg(Kreuzberg),1163.0,72.7,2,15.997248968363136,52.5020211,13.4195515
Genthiner Strasse 46,Tiergarten(Tiergarten),985.0,31.24,1,31.53008962868118,52.502064,13.3583485
Tabbertstraße 6C,Oberschöneweide(Köpenick),853.76,58.88,2,14.5,52.4648769,13.5054273
Bundesallee 116,Friedenau(Schöneberg),401.0,27.5,1,14.581818181818182,52.4679967,13.3286244
,Pankow(Pankow),980.0,70.0,2,14.0,52.5662502,13.4124028
,Pankow(Pankow),1540.0,110.0,5,14.0,52.5662502,13.4124028
Schillerpromenade 1,Oberschöneweide(Köpenick),451.85,21.64,1,20.880314232902034,52.4784687,13.4211386
Schillerpromenade 1,Oberschöneweide(Köpenick),455.0,22.0,1,20.681818181818183,52.4784687,13.4211386
Niederstraße 19,Rosenthal(Pankow),738.0,78.24,2,9.432515337423313,52.5842191,13.366388
Septimerstr. 26,Reinickendorf(Reinickendorf),560.0,41.78,"1,5",13.403542364767832,52.56531,13.34242
Septimerstr. 44,Reinickendorf(Reinickendorf),900.0,71.34,3,12.615643397813288,52.56532,13.3394401
Septimerstr. 44,Reinickendorf(Reinickendorf),740.0,61.47,2,12.03839271189198,52.56532,13.3394401
Septimerstr. 8,Reinickendorf(Reinickendorf),450.0,32.52,1,13.837638376383763,52.56451,13.3451799
Stallschreiberstraße 32,Kreuzberg(Kreuzberg),990.0,46.0,2,21.52173913043478,52.5073959,13.4064879
Trabener Str. 27a,Grunewald(Wilmersdorf),950.0,29.13,1,32.61242705115002,52.48971,13.26824
Scheelestr. 110,Lichterfelde(Steglitz),452.63,48.05,"1,5",9.419979188345474,52.41336,13.32148
Réaumurstr. 22,Lichterfelde(Steglitz),569.42,71.41,"2,5",7.973953227839238,52.41217,13.31528
Württembergallee 26/27,Charlottenburg(Charlottenburg),495.0,45.38,1,10.907888937858086,52.51089,13.2637899
Barbarossastraße 42,Schöneberg(Schöneberg),750.0,62.45,2,12.009607686148918,52.4921744,13.3413529
Breitenbachplatz 10,Dahlem(Zehlendorf),1698.39,188.71,5,9.0,52.4673054,13.3081747
Am Tegeler Hafen 1,Tegel(Reinickendorf),1482.98,116.77,5,12.700008563843454,52.5904293,13.2812788
Heidestraße 19,Tiergarten(Tiergarten),1711.35,95.34,3,17.949968533668972,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1711.35,95.34,3,17.949968533668972,52.5342539,13.3652218
,Rosenthal(Pankow),820.0,80.0,"2,5",10.25,52.5968621,13.386126
Heidestraße 19,Tiergarten(Tiergarten),1775.0,99.44,3,17.849959774738537,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1775.0,99.44,3,17.849959774738537,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),2131.1,122.83,4,17.349995929333225,52.5342539,13.3652218
Sembritzkistraße 11 a,Steglitz(Steglitz),370.0,61.55,2,6.011372867587328,52.45086,13.34938
Wilhelmshavener Straße 6,Spandau(Spandau),372.0,53.65,2,6.933830382106244,52.52850489999999,13.3415598
Zossener Str. 162,Hellersdorf(Hellersdorf),629.0,68.54,3,9.177122847971987,52.54351,13.6008
Havelländer Ring 37,Hellersdorf(Hellersdorf),539.0,46.71,2,11.539284949689574,52.54203,13.59626
Guyotstraße 39,FranzösischBuchholz(Pankow),729.0,58.27,2,12.51072593101081,52.60453,13.4154499
Guyotstraße 39,FranzösischBuchholz(Pankow),749.0,58.27,2,12.853955723356787,52.60453,13.4154499
Goebelplatz 5,Charlottenburg(Charlottenburg),400.16,38.11,2,10.500131199160327,52.539036,13.2806542
,Alt-Hohenschönhausen(Hohenschönhausen),745.0,66.39,"2,5",11.221569513480945,52.5485593,13.5084938
,Altglienicke(Treptow),690.0,82.0,3,8.414634146341463,52.4126625,13.5465149
Mohrenstraße 68,Mitte(Mitte),900.0,90.0,"3,5",10.0,52.5120596,13.3841563
Königstr. 12,Mariendorf(Tempelhof),1263.43,133.71,3,9.449031486051902,52.4461135,13.377719
,Tiergarten(Tiergarten),990.0,48.56,2,20.387149917627678,52.5141516,13.3591634
,Kreuzberg(Kreuzberg),849.0,48.15,2,17.63239875389408,52.4876613,13.3814081
Wiltbergstraße 50,Buch(Pankow),490.0,42.39,2,11.55933003066761,52.6385677,13.490498
Friedrichshaller Str. 42,Schmargendorf(Wilmersdorf),2200.0,131.0,3,16.793893129770993,52.4745259,13.2979544
Pacelliallee 7,Dahlem(Zehlendorf),1650.0,121.57,"2,5",13.572427408077651,52.46858,13.28895
Heidestraße 19,Tiergarten(Tiergarten),1087.15,62.48,2,17.399967989756725,52.5342539,13.3652218
Alt-Britz 57,Britz(Neukölln),723.0,67.0,"2,5",10.791044776119403,52.44853080000001,13.4393493
Heidestraße 19,Tiergarten(Tiergarten),1087.15,62.48,2,17.399967989756725,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1130.48,64.97,2,17.40003078343851,52.5342539,13.3652218
Rosenplüterweg 8,Frohnau(Reinickendorf),534.0,63.0,"2,5",8.476190476190476,52.642163,13.3056659
Heidestraße 19,Tiergarten(Tiergarten),1130.48,64.97,2,17.40003078343851,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1425.76,81.94,3,17.400048816206983,52.5342539,13.3652218
Heidestraße 19,Tiergarten(Tiergarten),1425.76,81.94,3,17.400048816206983,52.5342539,13.3652218
,Wedding(Wedding),1050.0,87.0,3,12.068965517241379,52.5504827,13.3519841
,Rosenthal(Pankow),520.26,42.82,2,12.14992993928071,52.5968621,13.386126
,Tegel(Reinickendorf),1686.0,126.48,5,13.330170777988615,52.5854954,13.2812374
Lützowufer 27,Tiergarten(Tiergarten),883.0,76.8,2,11.497395833333334,52.5063539,13.3485829
,Lichterfelde(Steglitz),2333.0,155.0,5,15.051612903225806,52.4313941,13.3096735
Kopernikusstraße 25B,Friedrichshain(Friedrichshain),1539.0,87.9,4,17.50853242320819,52.51050009999999,13.4537668
Kopernikusstraße 25B,Friedrichshain(Friedrichshain),1627.0,87.93,4,18.503354941430683,52.51050009999999,13.4537668
Gehsener Str. 1,Köpenick(Köpenick),1031.06,117.02,3,8.810972483336181,52.46803999999999,13.57422
Herderstr. 3,Charlottenburg(Charlottenburg),1576.4,112.6,2,14.000000000000002,52.50971999999999,13.31595
Waldkiefernring 24,Grünau(Köpenick),1039.0,83.14,3,12.496993023815252,52.424861,13.5699946
,Kreuzberg(Kreuzberg),849.0,48.62,2,17.461949814890993,52.4876613,13.3814081
Fähenweg 1,Grünau(Köpenick),789.0,61.89,2,12.748424624333495,52.4250945,13.5697587
Fähenweg 3,Grünau(Köpenick),1039.0,83.14,3,12.496993023815252,52.4249827,13.5693759
Charlottenburger Chaussee 107,Spandau(Spandau),421.88,60.44,2,6.980145598941099,52.5280256,13.2203463
Wexstraße 13-15,Schöneberg(Schöneberg),605.0,23.08,1,26.213171577123052,52.47883770000001,13.3367104
Wexstraße 13-15,Schöneberg(Schöneberg),605.0,23.08,1,26.213171577123052,52.47883770000001,13.3367104
Reginhardstraße 16a,Reinickendorf(Reinickendorf),960.0,64.0,3,15.0,52.5590286,13.3687385
Wexstraße 13-15,Schöneberg(Schöneberg),607.0,24.28,1,25.0,52.47883770000001,13.3367104
Plauener Str. 87,Alt-Hohenschönhausen(Hohenschönhausen),973.64,95.64,4,10.18025930572982,52.53894,13.50917
,Zehlendorf(Zehlendorf),2268.0,103.1,3,21.998060135790496,52.43507719999999,13.260425
Grünberger Straße 47,Friedrichshain(Friedrichshain),975.0,62.0,2,15.725806451612904,52.51210469999999,13.4554025
,Steglitz(Steglitz),890.0,41.63,1,21.37881335575306,52.4530959,13.3311709
Kurze Straße 3,Friedrichsfelde(Lichtenberg),710.0,67.56,2,10.509177027827116,52.4510883,13.3232483
,Schmargendorf(Wilmersdorf),1827.0,118.63,5,15.400826097951615,52.4754245,13.2903006
Strassmannstr. 8,Friedrichshain(Friedrichshain),550.0,42.0,1,13.095238095238095,52.52142,13.44778
,Wedding(Wedding),1300.0,121.0,4,10.743801652892563,52.5504827,13.3519841
,Friedrichshain(Friedrichshain),2560.0,129.23,3,19.809641724057883,52.51582399999999,13.4539891
,Friedrichshain(Friedrichshain),1670.0,83.83,2,19.921269235357272,52.51582399999999,13.4539891
Lipschitzallee 38,Buckow(Neukölln),411.34,65.71,2,6.259929995434485,52.4276515,13.4668894
Lipschitzallee 40,Buckow(Neukölln),411.34,65.71,2,6.259929995434485,52.42736,13.46647
,Wedding(Wedding),750.0,82.87,3,9.050319777965488,52.5504827,13.3519841
Glauchauer Str. 12,Hellersdorf(Hellersdorf),312.22,34.35,1,9.089374090247453,52.52986,13.60578
Breite Straße 3d,Pankow(Pankow),1444.16,116.69,3,12.376039077898707,52.5157703,13.4034255
,Mahlsdorf(Hellersdorf),675.0,54.0,2,12.5,52.5048282,13.613407
Friedrich-Engels-Str. 23,Niederschönhausen(Pankow),1283.0,102.63,3,12.50121796745591,52.5815946,13.3933032
Lindenstraße 34a,Köpenick(Köpenick),504.08,31.94,1,15.782091421415153,52.45158,13.56984
Boxhagener Straße 35,Friedrichshain(Friedrichshain),1724.82,90.78,2,19.0,52.5119903,13.4607636
Einbecker Str. 53a,Friedrichsfelde(Lichtenberg),1033.35,46.97,2,22.000212901852244,52.5100186,13.5054072
Stralauer Platz 38,Friedrichshain(Friedrichshain),1749.78,84.76,3,20.64393581878244,52.50803459999999,13.4339775
Einbecker Str. 53a,Friedrichsfelde(Lichtenberg),668.7,29.72,1,22.500000000000004,52.5100186,13.5054072
Metropolitan Park 50,Staaken(Spandau),630.0,61.0,2,10.327868852459016,30.3207788,-81.64108399999999
,Charlottenburg(Charlottenburg),1540.0,126.1,5,12.212529738302935,52.5166023,13.3041054
Ludwigsfelder Str. 20,Hellersdorf(Hellersdorf),259.3,32.6,1,7.95398773006135,52.5478956,13.5914841
Am Krusenick 01,Köpenick(Köpenick),603.0,70.88,2,8.507336343115124,52.4512975,13.5836013
Dänenstraße 6,PrenzlauerBerg(PrenzlauerBerg),485.0,42.72,1,11.352996254681647,52.55001910000001,13.4113241
Groninger Straße 10,Wedding(Wedding),495.0,38.0,1,13.026315789473685,52.5514442,13.3625269
Genthiner Straße 46,Tiergarten(Tiergarten),1259.0,59.0,2,21.338983050847457,52.502064,13.3583485
Genthiner Straße 40,Tiergarten(Tiergarten),1799.0,98.0,3,18.357142857142858,52.50235,13.35827
,Wittenau(Reinickendorf),548.0,54.0,1,10.148148148148149,52.5954998,13.3330131
Rigaer Straße 2,Friedrichshain(Friedrichshain),995.0,78.2,"2,5",12.72378516624041,52.5179997,13.4543921
Belowstraße 20,Reinickendorf(Reinickendorf),1065.47,92.65,3,11.499946033459254,52.5674375,13.3264426
Schmitzweg 101,Wittenau(Reinickendorf),1000.0,90.0,"2,5",11.11111111111111,52.58474649999999,13.3374989
Zweibrücker Str. 61,Spandau(Spandau),609.18,67.95,"2,5",8.965121412803532,52.5471748,13.18868
Friedenstraße 23,Köpenick(Köpenick),797.0,75.94,3,10.495127732420332,52.5279106,13.4250855
Friedenstraße 19,Köpenick(Köpenick),640.0,60.78,2,10.529779532741033,52.5279075,13.425096
Friedenstraße 19,Köpenick(Köpenick),795.0,75.31,3,10.556367016332493,52.5279075,13.425096
Friedenstraße 17,Köpenick(Köpenick),798.21,76.02,3,10.500000000000002,52.52484519999999,13.4300031
,Pankow(Pankow),1049.0,90.0,3,11.655555555555555,52.5662502,13.4124028
Angermünder Str.  12,PrenzlauerBerg(PrenzlauerBerg),800.0,40.0,1,20.0,52.5296234,13.4083777
Leopoldstr. 28,Lichtenberg(Lichtenberg),1000.0,78.0,2,12.820512820512821,52.50313999999999,13.48864
Florapromenade 28,Pankow(Pankow),1000.0,63.0,2,15.873015873015873,52.56494989999999,13.4045728
Tile-Brügge-Weg 79,Tegel(Reinickendorf),899.0,82.85,3,10.850935425467714,52.59258,13.29932
Mörikestraße 34,Baumschulenweg(Treptow),839.0,76.57,3,10.957293979365287,52.4646822,13.4827225
Exerzierstr. 31,Wedding(Wedding),434.11,56.87,2,7.633374362581327,52.55372999999999,13.3722
Schulstr. 58,Wedding(Wedding),701.12,91.85,"3,5",7.633315187806207,52.55342,13.3714299
Frankfurter Allee 55,Friedrichshain(Friedrichshain),1350.0,89.0,3,15.168539325842696,52.5149217,13.4654827
Marienfelder Allee 216,Marienfelde(Tempelhof),732.45,84.19,3,8.69996436631429,52.40792,13.35725
Königsberger Straße 23,Lichterfelde(Steglitz),506.9,54.8,2,9.25,52.4309641,13.3148066
Hunsrückstr. 00,Weißensee(Weißensee),370.0,37.0,"1,5",10.0,52.5581584,13.4571493
Mausohrweg 4,Rahnsdorf(Köpenick),562.5,59.21,3,9.500084445195068,52.52000659999999,13.404954
Mausohrweg 12,Rahnsdorf(Köpenick),824.52,77.13,3,10.690003889537145,52.52000659999999,13.404954
Mausohrweg 12,Rahnsdorf(Köpenick),923.3,79.05,4,11.679949399114484,52.52000659999999,13.404954
Mausohrweg 14,Rahnsdorf(Köpenick),670.36,57.99,2,11.559924124849111,52.52000659999999,13.404954
Mausohrweg 8,Rahnsdorf(Köpenick),706.64,58.4,3,12.1,52.52000659999999,13.404954
,Steglitz(Steglitz),1620.0,125.0,4,12.96,52.4530959,13.3311709
Holsteinische Straße 41,Wilmersdorf(Wilmersdorf),895.0,74.0,2,12.094594594594595,52.4909383,13.3241804
Birkenstraße 31,Tiergarten(Tiergarten),732.24,38.18,1,19.178627553693033,52.53245,13.3418699
Frankfurter Allee 216,Lichtenberg(Lichtenberg),405.0,35.0,1,11.571428571428571,52.5110408,13.4935875
,PrenzlauerBerg(PrenzlauerBerg),839.0,63.3,2,13.254344391785152,52.5391787,13.4242073
,Neukölln(Neukölln),1708.0,113.83,3,15.004831766669595,52.4743863,13.4470859
,Neukölln(Neukölln),1807.0,120.41,3,15.007059214350967,52.4743863,13.4470859
Spreestraße 5,Niederschöneweide(Treptow),674.33,49.95,2,13.5001001001001,52.4571165,13.5122944
Feldstraße 17b,Lichterfelde(Steglitz),730.49,82.72,2,8.830875241779497,52.41291,13.30652
Pfarrer-Theile-Straße 89,Staaken(Spandau),650.0,56.0,2,11.607142857142858,52.5245843,13.1465096
Invalidenstrasse 6,Mitte(Mitte),1577.34,68.58,2,23.0,52.5322276,13.3930809
Hubertusstr. 4,Steglitz(Steglitz),1800.0,107.0,3,16.822429906542055,52.45995199999999,13.3253782
Togostraße 09,Wedding(Wedding),680.0,80.0,2,8.5,52.5503979,13.3458239
Iranische Straße 6 A,Wedding(Wedding),528.14,73.15,2,7.21995898838004,52.55540999999999,13.36662
Reinickendorfer Straße 59,Wedding(Wedding),504.61,69.89,2,7.2200600944341105,52.5560024,13.3663123
Stollberger Str. 69,Hellersdorf(Hellersdorf),493.58,54.24,2,9.099926253687315,52.5333,13.6028199
Hochstrasse 45,Wedding(Wedding),500.0,25.5,1,19.607843137254903,52.5439153,13.3778001
Burbacher Weg 9,Spandau(Spandau),511.44,55.27,2,9.25348290211688,52.54793,13.17895
Goebelstr. 119,Siemensstadt(Spandau),584.32,61.97,2,9.429078586412782,52.5392,13.27184
,Tiergarten(Tiergarten),675.0,27.0,2,25.0,52.5141516,13.3591634
Mommsenstraße 32,Charlottenburg(Charlottenburg),1140.0,71.0,1,16.056338028169016,52.5038764,13.3065421
,PrenzlauerBerg(PrenzlauerBerg),614.0,45.5,1,13.494505494505495,52.5391787,13.4242073
Stralauer Allee 14,Friedrichshain(Friedrichshain),3050.0,125.41,4,24.320229646758634,52.4976461,13.461655
Stralauer Allee 14,Friedrichshain(Friedrichshain),1500.0,80.27,3,18.686931605830324,52.4976461,13.461655
Stralauer Allee 14,Friedrichshain(Friedrichshain),1990.0,92.29,3,21.56246613934337,52.4976461,13.461655
Stralauer Allee 14,Friedrichshain(Friedrichshain),2200.0,99.17,4,22.184128264596147,52.4976461,13.461655
Quitzowstraße 130,Tiergarten(Tiergarten),1200.0,92.39,3,12.988418660028142,52.5350105,13.3506774
Stralauer Allee 14,Friedrichshain(Friedrichshain),800.0,37.58,2,21.2879191059074,52.4976461,13.461655
Blumberger Damm 249,Marzahn(Marzahn),320.24,53.02,2,6.039984911354206,52.55307999999999,13.57278
Amsterdamer Str. 15,Wedding(Wedding),799.0,61.96,2,12.89541639767592,52.5515641,13.3569428
Ritterlandweg 30,Reinickendorf(Reinickendorf),461.0,32.28,1,14.281288723667906,52.5605147,13.3729215
Erkstr. 11,Neukölln(Neukölln),891.0,81.0,2,11.0,52.4811249,13.4392507
Pfarrwöhrde 21,Altglienicke(Treptow),976.0,78.0,3,12.512820512820513,52.4228171,13.5300566
Naumburger Ring 50,Hellersdorf(Hellersdorf),629.0,69.8,3,9.011461318051577,52.53857,13.61063
Randowstraße 8,Neu-Hohenschönhausen(Hohenschönhausen),679.0,70.74,3,9.598529827537462,52.56718,13.52635
Janusz-Korczak-Str. 9a,Hellersdorf(Hellersdorf),499.0,72.78,2,6.856279197581753,52.5374165,13.6016305
Fritz-Lang-Straße 6,Hellersdorf(Hellersdorf),439.0,53.0,2,8.283018867924529,52.5381472,13.6029956
La-Rochelle-Straße 80,FranzösischBuchholz(Pankow),699.0,57.84,2,12.0850622406639,52.60565,13.41941
Max-Beer-Straße  8,Mitte(Mitte),1300.0,80.0,2,16.25,52.525138,13.408427
Goethestraße 25,Weißensee(Weißensee),744.0,40.2,2,18.507462686567163,52.5091056,13.3116235
Schützenstr. 14,Mitte(Mitte),1380.0,67.55,2,20.429311621021466,52.5087062,13.3946679
Baumertweg 11,Spandau(Spandau),298.2,37.9,1,7.8680738786279685,52.5174388,13.1944749
Gruberzeile 12,Staaken(Spandau),387.16,61.64,2,6.280986372485399,52.51467,13.1675601
